division,title,abstract,subjects,publication,date,keywords
FK1,Uji Validitas Angket SLCQ-I pada Mahasiswa Fakultas Kedokteran Universitas Malahayati Lampung,The learning process requires concentration in order to achieve the expected learning outcomes. Data from the measurement results of learning concentration will certainly be useful in evaluating learning. The availability of limited questionnaire makes research on the concentration of learning difficult to do on bachelor student. Therefore a valid questionnaire is needed to collect data. The aim of the study is to conduct a validity test of the learning concentration questionnaire on bachelor students. The method used invalidity test is observational analytic with a cross-sectional approach. The statistical test used is the Pearson Product Moment correlation and the reliability test with internal consistency. The results obtained for all items in the questionnaire validity test above 0.3 and the reliability test questionnaire value Cronbach alpha 0.924. The conclusion is SLCQ-I (Student Learning Concentration Questionnaire Indonesia Version) fulfills the validity and reliability requirements so it is declared valid and reliable.,RA0421,Jurnal Ilmiah Kesehatan Sandi Husada,2020-06-30,
FK1,Penatalaksanaan Skabies pada Anak Usia 1 Tahun,"Skabies merupakan penyakit kulit akibat infestasi tungau Sarcoptes scabiei. Penyakit skabies dapat menyerang anak dan
dewasa. Pada kasus ini penyakit skabies terjadi pada anak N, perempuan, 1 tahun, datang dengan keluhan gatal pada tubuh
sejak 2 bulan lalu. Berdasarkan anamnesis gatal dirasakan terutama pada malam hari di daerah  sela jari tangan,
pergelangan tangan,  bawah perut, dan tungkai. Anggota keluarga lainnya yang tinggal serumah juga memiliki keluhan yang
serupa yaitu ibu pasien. Status dermatologik ditemukan pada seluruh tubuh terutama di daerah interdigitalis, antebrachii,
dibawah umbilicus, dan pedis. Terdapat papul multipel berukuran milier warna kulit sebagian eritematosa. Selain itu juga
terdapat pustul, erosi, dan ekskoriasi yang ditutupi krusta merah kehitaman. Tidak dilakukan pemeriksaan penunjang pada
pasien. Tatalaksana yang diberikan pada pasien yaitu edukasi dan medikamentosa salep 24. Aspek internal dan lingkungan
yang mungkin berpengaruh pada perkembangan skabies pada pasien adalah higienitas personal dan lingkungan yang
kurang.","RA0421, RL","MEDULA, medicalprofession journal of lampung university",2016-05,
FK1,Penatalaksanaan hipertensi grade 1 pada wanita usia 64 tahun di Puskesmas Natar melalui Pendekatan kedokteran keluarga,"Hipertensi adalah peningkatan tekanan darah sistolik di atas 140mmHg dan tekanan darah diastolik lebih dari 90 mmHg secara kronis. Insidensi hipertensi berdasarkan pengukuran tekanan darah yang dilakukan pada penduduk usia >18 tahun di Indonesia adalah sekitar 34,1%. Tujuan studi kasus ini adalah untuk dapat menerapkan penatalaksanaan pasien hipertensi dengan pendekatan kedokteran keluarga secara holistik dan komprehensif sesuai evidence based medicine melalui pendekatan patient centered dan family approach. Studi kasus ini menyajikan kasus wanita berusia 64 tahun, didiagnosis dengan hipertensi derajat I, memiliki kekhawatiran akan kondisi kesehatan yang semakin menurun. Keterbatasan akan pengetahuan pasien terhadap penyakit yang diderita dan pola hidup yang tidak baik merupakan faktor penyebab masalah yang terjadi pada pasien dan keluarga. Dilakukan edukasi terhadap pasien dengan pemberian penyuluhan untuk meningkatkan pengetahuan pasien dan keluarga terhadap penyakit serta intervensi diet sesuai kebutuhan kalori pasien. Setelah dilakukan evaluasi didapatkan peningkatan pengetahuan pasien mengenai penyakitnya dan perubahan gaya hidup.

Kata Kunci : Hipertensi, Pendekatan Kedokteran Keluarga",RA0421,Jurnal Kesehatan dan Agromedicine,2020-08-01,
FK1,"FACTORS ASSOCIATED WITH LOW PARTICIPATION OF COVID-19 
VACCINATION PROGRAM IN THE ELDERLY, IN KARANG ANYAR 
HEALTH CENTER, SOUTH LAMPUNG: A QUALITATIVE STUDY",,RA0421,,2021-11-17,
FMIPA2,Belajar enzim dari rumah;Penguatan Pembelajaran Berbasis Praktikum Pada Guru Di Sekolah Menengah Atas Kabupaten Tulangbawang,"Learning  from  Home  during  the  Covid-19  pandemic  is  a challenge in carrying out the learning process. Practical activities often have to be canceled. Laboratory exercises are an alternative for students learning to  understand  the  concept  material  had  taughtbetter.  Enzyme  practice experiences  with materialconstraints  and  the  use  of  instructional  media  to evaluate  Biological  exercises  in  High  Schools  are  the  reasons  for  holding this  devotion.  The  training  method  begins  with  a  preparation  consist  of  an analysis  of  the  partner's  situation,  program  implementation  permits,  and activity  design.  It  was  delivered  using  discourse,  discussion,  and  question-answer  methods.  Enzyme  test  practice  utilizing  basic  materials  obtained from  the  surrounding  environment.  The  evaluation  of  the  training  had conducted using Kahoot learning media. Through this training, teachers can develop enzyme materials obtained by students from around their respective homes.  Practical  material  becomes  more  diverse  because  it  had  developed with  factors  that  affect  the  performance  of  enzymes.  Educators  are  more familiar  with  the  Kahoot  application.  Teachers  also  can  use  the  Kahoot application  as  a  practicum-based  learning  evaluation  medium.  Teachers' creativity to deal with learning obstacles experienced expected to grow","L1, Q1, RA, RA0421",Jurnal ABDINUS : Jurnal Pengabdian Nusantara,,
FK1,"Pengaruh Paparan Herbisida Paraquat Terhadap Kadar Ureum Kreatinin pada
Pria Usia 54 Tahun","Pestisida adalah bahan racun yang disamping memberikan manfaat di bidang pertanian tetapidapat memberikan dampak
terhadap kesehatan masyarakat. Paraquat (1,1-dimetil,4,4 –bipiridilum) merupakan salah satu bahan aktif pestisida
golongan herbisida jenis gramoxoneyang telah lama dan sampai saat ini paling banyak digunakan. Herbisida jenis ini sering
menimbulkan masalah pada organ-organ vital tubuh apabila paparan yang sering. Salah satu organ yang bisa terpengaruh
dari herbisida ini adalah ginjal. Untuk mengetahui adalah kelainan dari fungsi ginjal bisa menggunakan salah satu indikator
yaitu dari kadar ureum dan kreatinin serum. Untuk menghindari kerusakan pada organ vital, dapat dilakukan dengan
menggunakan alat pelindung diri seperti masker dan sarung tangan dan membersihkan diri setelah penggunakan herbisida.",RA0421,medical profession journal of lampung university,2016-12,
FMIPA2,Wawasan Perilaku Hidup Bersih dan Sehat (PHBS) di Masa Kenormalan Baru dalam Upaya Mencegah Penyebaran Covid-19 di Lingkungan Sekolah,"The Indonesian government has long supported educational institutions to provide clean and healthy living habits through the Ministry of Health. However, clean and healthy living habits in schools seem to be increasingly important nowadays, because in the new normal era of the corona virus pandemic, children will soon return to school. Schools must maintain a clean and healthy lifestyle by involving teachers, students, and the community in the school environment and following certain health-related procedures. The school environment also needs to be made clean and healthy. The benefit of maintaining a clean and healthy lifestyle at school is to create a clean and healthy environment. In this way, the teaching process will run smoothly, and the health of teachers, students and the surrounding community will not be disturbed. Education on clean and healthy living habits is packaged in a national seminar in collaboration with SMA Negeri 19 Surabaya on Sunday, March 28, 2021. This activity is carried out in the form of lectures with the help of power points, through a zoom meeting platform which is also broadcast live on Youtube. The material presented includes three things with the author himself as the resource person and moderator of the event. The three materials are about Covid-19 and its development, the Covid-19 vaccine and its effectiveness, and the application of clean and healthy living habits in an effort to fight Covid-19. As for the participants, students from SD, SMP, and SMA with a total of 78 people and general participants reaching 11 people. This service is carried out independently and is carried out well in accordance with the objectives expected by the executor.","QR, QR355, RA, RA0421",Mitra Mahajana: Jurnal Pengabdian Masyarakat,,
FK1,Laki-laki 35 tahun dengan lepra multi basiler dan reaksi lepra tipe II (erythema nodosum leprosum),"Penyakit kusta merupakan penyakit granulomatosa kronis yang disebabkan oleh Mycobacterium leprae yang menyerang saraf tepi, selanjutnya dapat menyerang kulit, mukosa, saluran pernapasan bagian atas, sistem retikuloendotelial, mata, otot, tulang dan testis.Reaksi kusta tipe II atau Erythema Nodusum Leprosum terjadi pada penderita tipe (Multi Basiler) MB dan merupakan reaksi humoral yang sebagai kumpulan nodul merah, maka disebut sebagai Erythema Nodusum Leprosum (ENL). Pasien laki-laki, usia 35 tahun, datang ke Rumah Sakit Provinsi dr. H. Abdoel Moeloek dengan keluhan muncul benjolan kemerahan yang muncul hampir di seluruh tubuh sejak 10 hari sebelum masuk Rumah Sakit (RS). Terdapat nodul eritem dan hiperpigmentasi, multipel, berukuran numuler, konfluen, menyebar generalisata, dominan pada wajah dan pars ekstensor ekstremitas, dilapisi skuama halus selapis berwarna putih. Dua bulan sebelum masuk RS, pasien berobat ke Puskesmas setempat dan didiagnosa dengan kusta tipe multi basiler sejak 2 bulan yang lalu dan mulai mengkonsumsi Multi Drug Therapy (MDT) rutin untuk penyakit kusta yang dideritanya. Pada pemeriksaan fisik didapatkan kesadaran compos mentis dan tampak sakit sedang, tekanan darah 130/80 mmHg, nadi 92x/menit, pernafasan 20x/menit, dan suhu badan axila 38,8˚C. Pasien dalam kasus ini diberikan terapi kortikosteroid dengan metylprednisolone injeksi intravena dengan dosis 62,5mg per hari yang di berikan setiap pagi.Pemberian kortikosteroid ini merujuk kepada guideline WHO untuk menangani ENL berat seperti tersebut diatas. Pada pasien juga diberikan terapi suportif berupa infus ringer laktat, keseimbangan cairan dievaluasi setiap 24 jam, parasetamol sebagai analgesik dan antipiretik, dan transfusi packed red cell untuk mengatasi anemia.

Kata kunci: erythema nodusum leprosum,kusta, lepra, morbus hansen, reaksi kusta tipe 2","RA0421, RB",Medula,2016,
,"Penatalaksanaan Holistik TB Paru Alergi OAT, Diabetes Melitus 
Tipe 2 dan Obesitas Derajat I pada Wanita Usia 54 Tahun 
 melalui Pendekatan Kedokteran Keluarga",,"RA, RA0421",,,
FP5,"Similarity checker of the paper entitle The Utilization Of Landsat Imagery For Valuing Forest Environmental Service
In Controling Pneumoia Incidence Rate Under The Scenario Of Global Warming: Study at Lampung Province_Sumatera",Abstract,"GE, RA0421, SD",,2022,
