division,title,abstract,subjects,publication,date,keywords
,Parental Perception Of Early Children Education,"This study aims to determine the percentage level of parents perceptions of Early Childhood Education in District of East Bandar Jaya. The method of research used is descriptive method with quantitative approach.  The population in this study amounted to 315 parents (mothers) and sample in this study amounted to 63 parents (mothers) who send their children to kindergartens in the District of  East Bandar Jaya. Sample taken using by Cluster Random Sampling techniques, the data collection in this study was caried out using questionnaire. While the data were analyzed using descriptive statistics. The results of the research on parents perceptions of Early Childhood Education in District of East Bandar Jaya showed that perception of parents in the high category that 70 percen.","L1, LB1501, LB2361",Jurnal Golden Age,2021,
FKIP23,Permainan Finger Painting Untuk Pengembangan Kemampuan Motorik Halus Anak Usia Dini,"Artikel ini sebagai kajian pustaka yang bertujuan untuk dapat mengetahui seberapa penting penerapan yang dilakukan melalui permainan finger painting dalam pengembangan kemampuan  motorik halus anak yang menggunakan jari-jemari tangan dan gerakan pergelangan tangan yang sesuai dengan Standar Pencapaian Perkembangan Anak (STPPA) yang termuat di dalam Peraturan Menteri pendidikan dan Kebudayaan (PERMENDIKBUD) Nomor 137 Tahun 2014 Tentang Standar Nasional Pendidikan Anak usia Dini. Kemampuan motorik halus pada permainan ini akan melibatkan perkembangan otot-otot kecil khususnya pada bagian tangan anak. Maka dari itu penerapan permainan  finger painting ini diharapkan dapat sesuai dalam pencapaian perkembangan motorik halus anak dan permainan ini tidak menyimpang dari hakikat anak yaitu belajar melalui bermain yang secara tidak langsung akan mengembangan motorik halus anak yang tertuang dalam STPPA terkait gerakan tangan yaitu mengkoordinasikan tangan dan mata untuk melakukan gerakan rumit, melakukan gerakan manipulatif untuk menghasilkan suatu bentuk dengan berbagai media, dan mengekspresikan diri dengan berkarya seni menggunakan berbagai media. 
Kata kunci: finger painting, motorik halus, anak usia dini","L1, LB, LB1501, LB2361",Jurnal Warna: Jurnal Pendidikan dan Pembelajaran Anak Usia Dini,2020-04-01,
FKIP23,"EFEKTIVITAS DESAIN PEMBELAJARAN TERPADU
BERBASIS CORE CONTENT DI SD","Curriculum 2013 of primary school leads to an integrated thematic learning, but there are still many teachers who have difficulty to carry it out. This study aimed to determine the effectiveness of integrated learning design core content-based which was the development results of the curriculum 2013 design of primary school. The population of this research was schools that had already used the curriculum 2013 of primary school in Bandar Lampung. Samples of this research were the teachers and the students. The research design was using quasi experiment with the data collecting instruments were using tests, interviews, observation, and documentation. Data were analyzed by using t-test and it was proved that the integrated learning design of core content-based is effective to create learning activities that generated the integration of knowledge capabilities, social cohesion in the integration of experience and training.","LB1501, LB2361",Berkala Seklah Dasar,2017-08-23,
FKIP23,Belajar Melalui Bermain Anak Usia Dini Meretas Pendidikan Berkelanjutan untuk Pembangunan Berkelanjutan (SDGs),"ABSTRACT
Realizing the Sustainable Development Goals (SDGs) targets is the responsibility of all parties and all levels of education including Early Childhood Education. Early Childhood Education is the foundation for the development of education which is very vital for early childhood development as an educational capital in later ages. The solutions discussed in this article are from the literature that strengthens early childhood learning in responding to the demands of SDGs. The context of learning becomes unified in learning and play activities, because only when playing early childhood can learn to find out, to explore, prove, collect data joyfully and responsibly. If this condition is always created in early childhood learning, it is not impossible that humans will be able to go through a lifelong learning program (lifelong learning). Through play children can develop multiple intelligences through the development of aspects of (a) religious and moral values (b) social and emotional, (c) cognitive, (d) language, (e) physical and motoric, (f) art which empties into the ability to think critically and solve problems, collaborate, communicate skillfully, and be creative
Keywords : learning, playing, sustainable development, multiple intelligences

ABSTRAK
Mewujudkan target Pembangunan Berkelanjutan/Sustainable Development Goals (SDGs) menjadi tanggung jawab semua pihak dan semua jenjang pendidikan termasuk Pendidikan Anak Usia Dini (PAUD). PAUD menjadi peletak dasar pembinaan pendidikan yang sangat vital bagi tumbuh kembang anak usia dini (AUD) sebagai modal pendidikan di usia-usia selanjutnya. Solusi yang dikaji dalam artikel ini tentang literatur yang menguatkan cara belajar anak usia dini dalam menjawab tuntutan SDGs. Konteks pembelajaran menjadi bersatu padunya kegiatan belajar dan bermain. Karena hanya ketika bermain Anak Usia Dini bisa belajar mencari tahu, berekspolasi, membuktikan, mengumpulkan data dengan sukacita dan penuh tanggung jawab. Jika kondisi ini selalu diciptakan pada pembelajaran anak usia dini, maka tidak mustahil manusia akan bisa melalui program belajar sepanjang hayat (lifelong learning). Melalui bermain anak dapat mengembangkan kecerdasan majemuk melalui pengembangan aspek-aspek (a) Nilai Agama dan Moral (b) Sosial dan Emosi, (c) Kognisi, (d) Bahasa, (e) Fisik dan Motorik, (f) Seni yang bermuara pada kemampuan berpikir kritis dan memecahkan masalah, berkolaborasi, terampil berkomunikasi, dan kreatif
Kata Kunci : belajar, bermain, pembangunan berkelanjutan, kercerdasan majemuk","LB1501, LB2361",,2019-11-03,
FKIP12,Evaluasi Program Penugasan Dosen di Sekolah (PDS) FKIP Universitas Lampung Menggunakan Model CIPP,"Penugasan Dosen di Sekolah (PDS) merupakan salah satu program unggulan revitaliasi LPTK berbasis kemitraan dengan sekolah. Program PDS di FKIP Unila yang telah dilaksanakan perlu dievaluasi tingkat keberhasilannya. Tujuan evaluasi ini adalah mendeskripsikan tingkat keberhasilan pelaksanaan program PDS di FKIP Unila secara menyeluruh dalam hal konteks, masukan, proses, dan produk. Model evaluasi program menggunakan model CIPP (Context, Input, Process, Product). Teknik pengumpulan data yang digunakan berupa observasi,
penyebaran kuesioner, dan analisis dokumen. Data evaluasi dianalisis secara deskriptif kualitatif dengan tahapan, yaitu reduksi data, penyajian data, dan penarikan kesimpulan. Hasil evaluasi menunjukkan bahwa program PDS FKIP Unila berhasil dilihat dari segi konteks, masukan,
proses, dan produk. Keberhasilan dari segi konteks ditunjukkan dari dasar hukum pelaksanaan program yang jelas dan memiliki tujuan program yang sesuai dengan revitalisasi LPTK dengan peningkatan profesionalitas guru. Keberhasilan dari segi masukan ditunjukkan dari instruktur yang kompeten dibidangnya, tim penyelenggara yang profesional, materi program yang sesuai dengan kurikulum sekolah, sarana dan prasarana yang mendukung serta dan anggaran dana yang mencukupi. Keberhasilan dari segi proses meliputi keterlaksanaan rencana kegiatan telah sesuai dengan jadwal yang ditentukan, kinerja penyelenggara dan instruktur sudah optimal, peserta mampu mengikuti pendidikan dan pelatihan dengan aktif dan baik, dan evaluasi dilakukan secara menyeluruh baik evaluasi peserta, instruktur maupun penyelenggara. Keberhasilan dari segi produk yaitu diperolehnya luaran berupa best practices dalam bentuk
jurnal refleksi, video dan media pembelajaran serta artikel yang diterbitkan dalam prosiding internasional dan jurnal internasional bereputasi. Berdasarkan hasil evaluasi, maka pelaksanaan program PDS FKIP Unila efektif dalam memberikan solusi bagi peningkatan profesionalitas pendidik.","L1, LB2361",Ruang Pengabdian: Jurnal Pengabdian kepada Masyarakat,2022,
FKIP25,Blog Resmi Dosen,"Halaman ini berisi megenai segala materi perkuliahan, informasi akademik dan tugas mahasiswa untuk kebutuhan perkulihan","LB2300, LB2361, ML, MT",,,
FKIP25,PELATIHAN APLIKASI PLICKERS UNTUK PENILAIAN FORMATIF BERBASIS TIK DALAM PEMBELAJARAN SENI DI LAMPUNG,"Aplikasi merupakan basis pembelajaran yang saat ini banyak digunakan di luar negeri. Pentingnya media berbasis daring ini adalah sebagai bentuk penyesuaian terhadap zaman yang terus berkembang. Parasiswa sebagai generasi milenial sangat dekat dengan ""gadget"" dan berbagai konten berbasis daring. Hal ini yang menyebabkan pembelajaran berbasis aplikasi perlu diterapkan.","LB2361, LC",,,
,Hasil Laporan Penelitian: Persepsi Guru PAUD Terhadap Kecerdasan Kinestetik,"Penelitian ini diharapkan dapat menjadi salah satu sumbangan penelitian dalam hal menyiapkan kesadaran para guru tentang pentingnya menjaga kualitas profesionalisme guru salah satunya dalam memahami perkembangan fisik motorik anak usia dini yang terangkum di kecerdasan kinestetik. Dengan memahami kecerdasan kinestetik akan memudahkan para guru dalam memetakan gaya belajar dan potensi non akademis para peserta didik anak usia dini. Tujuan penelitian ini adalah menganalisis pemahaman guru PAUD terhadap kecerdasan kinestetik, sehingga dapat dilanjutkan pada penelitian berikutnya untuk mengembangkan keterampilan mengajar guru dalam pengembangan kecerdasan kinestetik anak usia dini. Penelitian ini menggunakan desain penelitian survei cross-sectional, dengan pengumpulan data kuantitatif. Lokasi penelitian di Kota Bandar Lampung. Teknik pemilihan lokasi menggunakan puporsive sampling, sedangkan teknik pemilihan sampel menggunakan simple random sampling. Jumlah sampel 100 orang guru dengan cara pengambilan data melalui kuesioner. Analisis data yang dilakukan secara deskriptif dan inferensial. Luaran penelitian ini submit artikel ilmiah jurnal nasional terakreditasi pada tahun 2021. 
 
Kata kunci: kecerdasan kinestetik, persepsi guru, anak usia dini","L1, LB, LB1501, LB2361",,2021,
FKIP1,Indonesian EFL Teachers Professional Knowledge Development during Their Participation in TSG: A Case Study,"The study examines three new EFL teachers professional knowledge development through discussion in a Teacher Study Group (TSG) in Indonesian (Asian) context. These three participants have less than five year-teaching experience and teach junior high schools in Bandarlampung in the time of the study. The data were collected through audio-visual recorded observation of TSG sessions teaching practice. They were converted into written trasncription. The analysis signifies that group discussion recalls participants’ case knowledge from distant experience while group reflection explores participants’ practical knowledge from their own immediate practice. Some of the knowledge is still fragmented and some has been integrated into pedagogical content knowledge (PCK). Both TSG group theme-based discussion and collaborative reflection manage to explore participants’ professional knowledge. 

Keywords: EFL teachers’ professional knowledge, case knowledge, theme-based discussion, collaborative reflection","LB2361, LC5201, LG, P1, PE",English Language Teaching,2016-08-01,"EFL teachers’ professional knowledge, case knowledge, theme-based discussion, collaborative reflection"
FKIP4,Efektivitas Iklim Kelas Berbasis Kooperatif untuk Meningkatkan Model Mental dan Penguasaan Konsep.,,"L1, LB2300, LB2361",,2020-12,
